GEOID,pathogen,epi_week,latent_field_mean,latent_field_0_025quant,latent_field_0_5quant,latent_field_0_975quant,latent_field_mode,latent_field_quintile
53033031604,h3n2,2019_W04,0.002366423,4.98E-05,0.002366292,0.112194352,0.002366423,4
53033031605,h3n2,2019_W04,0.011031604,0.000796924,0.011031188,0.152373075,0.011031604,5
53033031703,h3n2,2019_W04,2.00E-06,1.40E-52,2.00E-06,2.62E+40,2.00E-06,1
53033031704,h3n2,2019_W04,2.16E-06,5.53E-53,2.16E-06,7.75E+40,2.16E-06,1
53033031705,h3n2,2019_W04,2.59E-06,4.93E-54,2.59E-06,1.25E+42,2.59E-06,2
53033031706,h3n2,2019_W04,0.010707431,0.000773444,0.010707027,0.147907205,0.010707431,5
53033031800,h3n2,2019_W04,0.005927231,0.00029322,0.005926976,0.119514529,0.005927231,5
53033031903,h3n2,2019_W04,2.21E-06,2.96E-53,2.20E-06,1.51E+41,2.21E-06,1
53033031904,h3n2,2019_W04,0.002697494,6.92E-05,0.002697352,0.104758687,0.002697494,4
53033031906,h3n2,2019_W04,2.01E-06,1.12E-52,2.00E-06,3.30E+40,2.01E-06,1
53033031907,h3n2,2019_W04,2.04E-06,8.54E-53,2.04E-06,4.45E+40,2.04E-06,1
53033031908,h3n2,2019_W04,2.11E-06,5.44E-53,2.11E-06,7.50E+40,2.11E-06,1
53033031909,h3n2,2019_W04,0.012592835,0.001745426,0.012592478,0.090704623,0.012592835,5
53033032002,h3n2,2019_W04,2.26E-06,2.62E-53,2.26E-06,1.79E+41,2.26E-06,1
53033032003,h3n2,2019_W04,2.08E-06,8.03E-53,2.08E-06,4.95E+40,2.08E-06,1
53033032005,h3n2,2019_W04,2.53E-06,6.88E-54,2.53E-06,8.50E+41,2.53E-06,2
53033032006,h3n2,2019_W04,2.12E-06,7.12E-53,2.11E-06,5.76E+40,2.12E-06,1
53033032007,h3n2,2019_W04,2.36E-06,1.71E-53,2.35E-06,2.97E+41,2.36E-06,1
53033032008,h3n2,2019_W04,2.59E-06,5.25E-54,2.59E-06,1.17E+42,2.59E-06,2
53033032010,h3n2,2019_W04,2.31E-06,2.32E-53,2.31E-06,2.10E+41,2.31E-06,1
53033032011,h3n2,2019_W04,0.002089943,4.40E-05,0.002089827,0.098967673,0.002089943,4
53033032102,h3n2,2019_W04,2.30E-06,1.93E-53,2.30E-06,2.51E+41,2.30E-06,1
53033032103,h3n2,2019_W04,2.32E-06,1.42E-53,2.32E-06,3.47E+41,2.32E-06,1
53033032104,h3n2,2019_W04,0.003371725,0.00010398,0.003371557,0.109017151,0.003371725,5
53033032203,h3n2,2019_W04,1.97E-06,8.89E-53,1.97E-06,4.01E+40,1.97E-06,1
53033032207,h3n2,2019_W04,2.59E-06,3.04E-54,2.59E-06,2.01E+42,2.59E-06,2
53033032208,h3n2,2019_W04,0.002229326,4.65E-05,0.002229202,0.106643688,0.002229326,4
53033032210,h3n2,2019_W04,2.33E-06,1.44E-53,2.32E-06,3.43E+41,2.33E-06,1
53033032211,h3n2,2019_W04,1.96E-06,1.13E-52,1.96E-06,3.13E+40,1.96E-06,1
53033032212,h3n2,2019_W04,2.35E-06,1.23E-53,2.35E-06,4.10E+41,2.35E-06,1
53033032213,h3n2,2019_W04,2.33E-06,1.36E-53,2.32E-06,3.63E+41,2.33E-06,1
53033032214,h3n2,2019_W04,1.98E-06,9.62E-53,1.97E-06,3.72E+40,1.98E-06,1
53033032215,h3n2,2019_W04,0.000502132,1.97E-06,0.000502092,0.127179651,0.000502132,3
53033032307,h3n2,2019_W04,2.58E-06,2.17E-54,2.58E-06,2.80E+42,2.58E-06,2
53033032309,h3n2,2019_W04,2.37E-06,6.52E-54,2.37E-06,7.85E+41,2.37E-06,1
53033032311,h3n2,2019_W04,0.011541113,0.00082633,0.011540677,0.160837109,0.011541113,5
53033032313,h3n2,2019_W04,0.017917873,0.002798633,0.017917396,0.11453918,0.017917873,5
53033032315,h3n2,2019_W04,2.15E-06,3.21E-53,2.15E-06,1.32E+41,2.15E-06,1
53033032316,h3n2,2019_W04,0.019122455,0.003932364,0.019122021,0.092866776,0.019122455,5
53033032317,h3n2,2019_W04,0.006149176,0.000259794,0.006148897,0.145163627,0.006149176,5
53033032318,h3n2,2019_W04,2.32E-06,1.19E-53,2.32E-06,4.13E+41,2.32E-06,1
53033032319,h3n2,2019_W04,2.08E-06,2.83E-53,2.08E-06,1.40E+41,2.08E-06,1
53033032320,h3n2,2019_W04,2.17E-06,1.98E-53,2.16E-06,2.17E+41,2.17E-06,1
53033032321,h3n2,2019_W04,0.004936277,0.000331428,0.004936086,0.073355165,0.004936277,5
53033032322,h3n2,2019_W04,2.34E-06,7.97E-54,2.33E-06,6.25E+41,2.34E-06,1
53033032323,h3n2,2019_W04,0.003247951,8.18E-05,0.00324778,0.128504821,0.003247951,5
53033032324,h3n2,2019_W04,3.33E-06,5.66E-56,3.32E-06,1.78E+44,3.33E-06,2
53033032325,h3n2,2019_W04,2.40E-06,5.79E-54,2.40E-06,9.10E+41,2.40E-06,2
53033032326,h3n2,2019_W04,0.008303182,0.000460072,0.008302837,0.149490844,0.008303182,5
53033032327,h3n2,2019_W04,0.002537749,5.22E-05,0.002537607,0.123082703,0.002537749,4
53033032328,h3n2,2019_W04,0.006518134,0.000317312,0.006517852,0.133556373,0.006518134,5
53033032329,h3n2,2019_W04,2.41E-06,7.05E-54,2.41E-06,7.53E+41,2.41E-06,2
53033032401,h3n2,2019_W04,2.19E-06,2.61E-53,2.18E-06,1.68E+41,2.19E-06,1
53033032402,h3n2,2019_W04,0.003771004,0.000116093,0.003770816,0.122136409,0.003771004,5
53033032500,h3n2,2019_W04,2.22E-06,2.51E-53,2.22E-06,1.79E+41,2.22E-06,1
53033032601,h3n2,2019_W04,2.34E-06,1.41E-53,2.34E-06,3.55E+41,2.34E-06,1
53033032602,h3n2,2019_W04,2.37E-06,1.27E-53,2.37E-06,4.04E+41,2.37E-06,1
53033032702,h3n2,2019_W04,1.94E-06,1.72E-52,1.94E-06,2.01E+40,1.94E-06,1
53033032703,h3n2,2019_W04,2.12E-06,5.59E-53,2.12E-06,7.38E+40,2.12E-06,1
53033032704,h3n2,2019_W04,1.99E-06,1.28E-52,1.98E-06,2.82E+40,1.99E-06,1
53033032800,h3n2,2019_W04,2.07E-06,7.31E-53,2.07E-06,5.36E+40,2.07E-06,1
53033000100,h3n2,2019_W05,0.001233192,0.000240031,0.001233163,0.006327036,0.001233192,4
53033000200,h3n2,2019_W05,0.005885943,0.002174089,0.005885859,0.015921858,0.005885943,5
53033000300,h3n2,2019_W05,9.41E-07,3.01E-47,9.39E-07,2.72E+34,9.41E-07,1
53033000401,h3n2,2019_W05,1.02E-06,1.36E-47,1.02E-06,7.06E+34,1.02E-06,1
53033000402,h3n2,2019_W05,0.001446601,9.27E-05,0.001446544,0.022525491,0.001446601,4
53033000500,h3n2,2019_W05,0.002397029,0.000206723,0.002396945,0.027737589,0.002397029,4
53033000600,h3n2,2019_W05,0.00230839,0.000224902,0.002308313,0.023647311,0.00230839,4
53033000700,h3n2,2019_W05,3.15E-07,7.38E-44,3.15E-07,1.25E+30,3.15E-07,1
53033000800,h3n2,2019_W05,0.005272532,0.001909859,0.005272456,0.014543506,0.005272532,5
53033000900,h3n2,2019_W05,0.004180764,0.001443691,0.0041807,0.01209628,0.004180764,5
53033001000,h3n2,2019_W05,0.002125092,0.000517204,0.002125049,0.00872131,0.002125092,4
53033001100,h3n2,2019_W05,0.001131141,0.00021579,0.001131114,0.005921087,0.001131141,4
53033001200,h3n2,2019_W05,0.001689708,0.00034912,0.00168967,0.008167278,0.001689708,4
53033001300,h3n2,2019_W05,0.004429949,0.000825063,0.004429842,0.023752062,0.004429949,5
53033001400,h3n2,2019_W05,0.003834397,0.000676184,0.003834301,0.021712033,0.003834397,5
53033001500,h3n2,2019_W05,0.000789794,4.17E-05,0.000789761,0.014923334,0.000789794,3
53033001600,h3n2,2019_W05,0.002949943,0.000489097,0.002949866,0.017765636,0.002949943,5
53033001701,h3n2,2019_W05,8.78E-07,3.36E-47,8.77E-07,2.12E+34,8.78E-07,1
53033001702,h3n2,2019_W05,0.00484483,0.000818815,0.004844707,0.028623782,0.00484483,5
53033001800,h3n2,2019_W05,0.000998128,4.18E-05,0.000998083,0.023775089,0.000998128,4
53033001900,h3n2,2019_W05,0.002097712,0.000536421,0.002097671,0.008193914,0.002097712,4
53033002000,h3n2,2019_W05,0.003147025,0.001220931,0.003146982,0.008105245,0.003147025,5
53033002100,h3n2,2019_W05,0.001069247,0.000122077,0.001069214,0.009348342,0.001069247,4
53033002200,h3n2,2019_W05,0.00253363,0.00048183,0.00253357,0.013304264,0.00253363,4
53033002400,h3n2,2019_W05,0.001786398,0.000196111,0.001786342,0.016242511,0.001786398,4
53033002500,h3n2,2019_W05,0.000885572,5.78E-05,0.000885538,0.01353804,0.000885572,4
53033002600,h3n2,2019_W05,0.002624551,0.000620356,0.002624497,0.011090376,0.002624551,4
53033002700,h3n2,2019_W05,0.006559598,0.001755508,0.006559474,0.024483515,0.006559598,5
53033002800,h3n2,2019_W05,7.04E-07,1.97E-46,7.03E-07,2.33E+33,7.04E-07,1
53033002900,h3n2,2019_W05,0.003358993,0.000471139,0.003358898,0.023908764,0.003358993,5
53033003000,h3n2,2019_W05,0.010758848,0.003769263,0.010758686,0.030682797,0.010758848,5
53033003100,h3n2,2019_W05,0.001236689,0.000147178,0.001236651,0.010373075,0.001236689,4
53033003200,h3n2,2019_W05,0.00266844,0.000823033,0.002668395,0.008643142,0.00266844,4
53033003300,h3n2,2019_W05,0.004438492,0.001158199,0.004438406,0.016990284,0.004438492,5
53033003400,h3n2,2019_W05,0.002774483,0.000363893,0.002774402,0.021118037,0.002774483,4
53033003500,h3n2,2019_W05,0.001070682,0.000109017,0.001070647,0.010495415,0.001070682,4
53033003600,h3n2,2019_W05,0.004534224,0.000838705,0.004534115,0.024478534,0.004534224,5
53033003800,h3n2,2019_W05,0.002932755,0.000516639,0.002932682,0.016623989,0.002932755,5
53033003900,h3n2,2019_W05,0.002106703,0.000282862,0.002106642,0.015664057,0.002106703,4
53033004000,h3n2,2019_W05,0.002821924,0.000564527,0.002821859,0.014087145,0.002821924,4
53033004100,h3n2,2019_W05,0.003819887,0.000976892,0.003819813,0.014919717,0.003819887,5
53033004200,h3n2,2019_W05,0.002286585,0.000321007,0.002286521,0.016261046,0.002286585,4
53033004301,h3n2,2019_W05,0.003496544,0.000806851,0.003496471,0.015133985,0.003496544,5
53033004302,h3n2,2019_W05,0.006377436,0.001760253,0.006377319,0.023080787,0.006377436,5
53033004400,h3n2,2019_W05,0.000502388,2.67E-05,0.000502367,0.009427134,0.000502388,3
53033004500,h3n2,2019_W05,5.18E-07,2.14E-45,5.17E-07,1.16E+32,5.18E-07,1
53033004600,h3n2,2019_W05,0.003981456,0.001051981,0.00398138,0.01505198,0.003981456,5
53033004700,h3n2,2019_W05,0.001398606,0.000330507,0.001398577,0.005911357,0.001398606,4
53033004800,h3n2,2019_W05,0.001894019,0.00033728,0.001893972,0.010620698,0.001894019,4
53033004900,h3n2,2019_W05,0.00215075,0.000438397,0.002150701,0.010537449,0.00215075,4
53033005000,h3n2,2019_W05,0.002858372,0.001075464,0.002858332,0.007590796,0.002858372,5
53033005100,h3n2,2019_W05,0.00322995,0.000839325,0.003229888,0.01241575,0.00322995,5
53033005200,h3n2,2019_W05,0.000983355,9.48E-05,0.000983322,0.010175191,0.000983355,4
53033005301,h3n2,2019_W05,0.002618988,0.0004987,0.002618925,0.013734927,0.002618988,4
53033005302,h3n2,2019_W05,0.001670374,0.000259806,0.001670329,0.010722691,0.001670374,4
53033005400,h3n2,2019_W05,0.003355414,0.000969649,0.003355354,0.01159919,0.003355414,5
53033005600,h3n2,2019_W05,9.45E-07,1.35E-47,9.44E-07,6.10E+34,9.45E-07,1
53033005700,h3n2,2019_W05,0.0027088,0.000397143,0.002708725,0.018446375,0.0027088,4
53033005801,h3n2,2019_W05,0.00343715,0.001192492,0.003437098,0.009898235,0.00343715,5
53033005802,h3n2,2019_W05,0.001533202,0.000147474,0.001533151,0.015908739,0.001533202,4
53033005900,h3n2,2019_W05,0.004298578,0.001059387,0.004298491,0.017421578,0.004298578,5
53033006000,h3n2,2019_W05,0.00091946,3.82E-05,0.000919418,0.02204648,0.00091946,4
53033006100,h3n2,2019_W05,0.002216292,0.000386608,0.002216237,0.012686743,0.002216292,4
53033006200,h3n2,2019_W05,0.00041652,1.47E-05,0.0004165,0.011744442,0.00041652,3
53033006300,h3n2,2019_W05,0.002347057,0.000339117,0.002346992,0.016217947,0.002347057,4
53033006400,h3n2,2019_W05,0.003537849,0.000651612,0.003537764,0.01918123,0.003537849,5
53033006500,h3n2,2019_W05,0.004720609,0.001285112,0.004720521,0.017321417,0.004720609,5
53033006600,h3n2,2019_W05,0.001713,0.000227591,0.00171295,0.012871478,0.001713,4
53033006700,h3n2,2019_W05,0.005463299,0.001323333,0.005463188,0.022528225,0.005463299,5
53033006800,h3n2,2019_W05,0.004068749,0.001314094,0.004068683,0.012585943,0.004068749,5
53033006900,h3n2,2019_W05,0.002288535,0.000324729,0.002288471,0.01610225,0.002288535,4
53033007000,h3n2,2019_W05,0.001563512,0.000101798,0.001563451,0.023959314,0.001563512,4
53033007100,h3n2,2019_W05,0.003020332,0.000364525,0.00302024,0.024981304,0.003020332,5
53033007200,h3n2,2019_W05,0.000859107,9.21E-05,0.000859079,0.008000642,0.000859107,4
53033007300,h3n2,2019_W05,0.004246622,0.001144087,0.004246542,0.015745363,0.004246622,5
53033007401,h3n2,2019_W05,7.64E-07,1.25E-46,7.63E-07,4.31E+33,7.64E-07,1
53033007402,h3n2,2019_W05,0.001291224,7.37E-05,0.001291171,0.022575153,0.001291224,4
53033007500,h3n2,2019_W05,0.001822328,0.000291392,0.00182228,0.011379196,0.001822328,4
53033007600,h3n2,2019_W05,0.000549125,2.70E-05,0.000549101,0.011153456,0.000549125,3
53033007700,h3n2,2019_W05,0.000375211,1.33E-05,0.000375193,0.0105275,0.000375211,3
53033007800,h3n2,2019_W05,0.000637742,2.72E-05,0.000637713,0.014911952,0.000637742,3
53033007900,h3n2,2019_W05,0.002400279,0.000850703,0.002400243,0.006766582,0.002400279,4
53033008001,h3n2,2019_W05,0.003638105,0.001150124,0.003638045,0.011497099,0.003638105,5
53033008002,h3n2,2019_W05,0.003460019,0.001036855,0.003459959,0.011534595,0.003460019,5
53033008100,h3n2,2019_W05,0.002028422,0.000544934,0.002028384,0.007542177,0.002028422,4
53033008200,h3n2,2019_W05,0.001930614,0.000165023,0.001930546,0.022540024,0.001930614,4
53033008300,h3n2,2019_W05,6.40E-07,5.07E-46,6.39E-07,7.50E+32,6.40E-07,1
53033008400,h3n2,2019_W05,0.002361302,0.000379435,0.00236124,0.014672473,0.002361302,4
53033008500,h3n2,2019_W05,0.001113521,0.000120513,0.001113486,0.010269691,0.001113521,4
53033008600,h3n2,2019_W05,0.00100214,0.00013842,0.001002111,0.00724336,0.00100214,4
53033008700,h3n2,2019_W05,0.003147171,0.000876955,0.003147113,0.011282371,0.003147171,5
53033008800,h3n2,2019_W05,0.000629814,4.12E-05,0.000629789,0.00959698,0.000629814,3
53033008900,h3n2,2019_W05,0.001868874,0.000328772,0.001868827,0.010608057,0.001868874,4
53033009000,h3n2,2019_W05,0.003706922,0.001312722,0.003706866,0.0104587,0.003706922,5
53033009100,h3n2,2019_W05,0.004892268,0.002030637,0.004892206,0.011777942,0.004892268,5
53033009200,h3n2,2019_W05,0.004337867,0.00148629,0.0043378,0.012649132,0.004337867,5
53033009300,h3n2,2019_W05,0.003355418,0.000840579,0.003355351,0.01337867,0.003355418,5
53033009400,h3n2,2019_W05,0.003296891,0.000892361,0.003296829,0.012167323,0.003296891,5
53033009500,h3n2,2019_W05,0.000690493,4.55E-05,0.000690466,0.010452423,0.000690493,3
53033009600,h3n2,2019_W05,0.001886386,0.000162982,0.001886319,0.021788842,0.001886386,4
53033009701,h3n2,2019_W05,0.004508124,0.000704864,0.004508004,0.028788143,0.004508124,5
53033009702,h3n2,2019_W05,0.000580179,1.43E-05,0.000580148,0.023478646,0.000580179,3
53033009800,h3n2,2019_W05,0.006307861,0.001356841,0.006307722,0.029287239,0.006307861,5
53033009900,h3n2,2019_W05,0.002032728,0.000262215,0.002032668,0.015731089,0.002032728,4
53033010001,h3n2,2019_W05,0.000900063,9.24E-05,0.000900033,0.008752795,0.000900063,4
53033010002,h3n2,2019_W05,0.002352734,0.000351216,0.00235267,0.015735555,0.002352734,4
53033010100,h3n2,2019_W05,0.002080174,0.000450197,0.002080128,0.009599356,0.002080174,4
53033010200,h3n2,2019_W05,0.004741069,0.001011428,0.004740964,0.022195119,0.004741069,5
53033010300,h3n2,2019_W05,0.003516089,0.000726612,0.00351601,0.016992048,0.003516089,5
53033010401,h3n2,2019_W05,0.001256717,0.000117284,0.001256674,0.013439299,0.001256717,4
53033010402,h3n2,2019_W05,0.000341001,1.05E-05,0.000340984,0.011003978,0.000341001,3
53033010500,h3n2,2019_W05,0.001708991,0.000159896,0.001708933,0.018229903,0.001708991,4
53033010600,h3n2,2019_W05,0.002423691,0.000364662,0.002423625,0.016083384,0.002423691,4
53033010701,h3n2,2019_W05,0.003852329,0.000687593,0.003852234,0.021552158,0.003852329,5
53033010702,h3n2,2019_W05,0.001316152,0.000130026,0.001316109,0.013296658,0.001316152,4
53033010800,h3n2,2019_W05,0.003311056,0.000529425,0.003310969,0.020675898,0.003311056,5
53033010900,h3n2,2019_W05,0.000825821,3.58E-05,0.000825784,0.01899155,0.000825821,4
53033011001,h3n2,2019_W05,7.45E-07,4.82E-46,7.44E-07,1.07E+33,7.45E-07,1
53033011002,h3n2,2019_W05,8.89E-07,1.09E-46,8.88E-07,6.69E+33,8.89E-07,1
53033011101,h3n2,2019_W05,0.001352868,0.000142214,0.001352825,0.01284558,0.001352868,4
53033011102,h3n2,2019_W05,0.002661377,0.000451112,0.002661309,0.015677787,0.002661377,4
53033011200,h3n2,2019_W05,0.001799346,0.00012115,0.001799277,0.026664161,0.001799346,4
53033011300,h3n2,2019_W05,0.002279262,0.000153466,0.002279173,0.033775229,0.002279262,4
53033011401,h3n2,2019_W05,0.003263223,0.000491054,0.003263135,0.021651016,0.003263223,5
53033011402,h3n2,2019_W05,0.007862876,0.00188556,0.007862715,0.032749521,0.007862876,5
53033011500,h3n2,2019_W05,0.001627458,0.00012512,0.001627398,0.021123279,0.001627458,4
53033011600,h3n2,2019_W05,0.005866482,0.001283727,0.005866354,0.026775159,0.005866482,5
53033011700,h3n2,2019_W05,7.33E-07,6.04E-46,7.32E-07,8.25E+32,7.33E-07,1
53033011800,h3n2,2019_W05,0.000340277,8.47E-06,0.000340259,0.013631936,0.000340277,3
53033011900,h3n2,2019_W05,0.005219283,0.001361594,0.005219183,0.019984218,0.005219283,5
53033012000,h3n2,2019_W05,0.004499364,0.000707307,0.004499245,0.028577476,0.004499364,5
53033012100,h3n2,2019_W05,6.49E-07,1.68E-45,6.49E-07,2.33E+32,6.49E-07,1
53033020100,h3n2,2019_W05,1.70E-06,1.21E-49,1.70E-06,2.20E+37,1.70E-06,1
53033020200,h3n2,2019_W05,2.11E-06,1.12E-50,2.10E-06,3.65E+38,2.11E-06,1
53033020300,h3n2,2019_W05,0.012192479,0.001572415,0.012192121,0.094378818,0.012192479,5
53033020401,h3n2,2019_W05,2.01E-06,2.07E-50,2.01E-06,1.81E+38,2.01E-06,1
53033020402,h3n2,2019_W05,2.34E-06,3.99E-51,2.34E-06,1.26E+39,2.34E-06,1
53033020500,h3n2,2019_W05,2.02E-06,1.89E-50,2.02E-06,1.99E+38,2.02E-06,1
53033020600,h3n2,2019_W05,2.13E-06,9.80E-51,2.13E-06,4.26E+38,2.13E-06,1
53033020700,h3n2,2019_W05,0.004634099,0.000325308,0.004633922,0.065867782,0.004634099,5
53033020800,h3n2,2019_W05,2.17E-06,7.54E-51,2.17E-06,5.75E+38,2.17E-06,1
53033020900,h3n2,2019_W05,1.75E-06,7.53E-50,1.75E-06,3.76E+37,1.75E-06,1
53033021000,h3n2,2019_W05,1.76E-06,7.90E-50,1.75E-06,3.59E+37,1.76E-06,1
53033021100,h3n2,2019_W05,0.000678154,7.25E-06,0.00067811,0.063223809,0.000678154,3
53033021300,h3n2,2019_W05,0.006508501,0.000723709,0.006508296,0.058425448,0.006508501,5
53033021400,h3n2,2019_W05,1.91E-06,3.94E-50,1.91E-06,8.56E+37,1.91E-06,1
53033021500,h3n2,2019_W05,2.03E-06,2.40E-50,2.03E-06,1.57E+38,2.03E-06,1
53033021600,h3n2,2019_W05,0.004097386,0.000408133,0.004097251,0.04105591,0.004097386,5
53033021700,h3n2,2019_W05,0.004640154,0.000463271,0.004640001,0.046386842,0.004640154,5
53033021802,h3n2,2019_W05,1.93E-06,7.66E-50,1.93E-06,4.49E+37,1.93E-06,1
53033021803,h3n2,2019_W05,1.63E-06,3.81E-49,1.63E-06,6.42E+36,1.63E-06,1
53033021804,h3n2,2019_W05,1.67E-06,3.31E-49,1.67E-06,7.77E+36,1.67E-06,1
53033021903,h3n2,2019_W05,0.006653689,0.000585119,0.006653457,0.07550919,0.006653689,5
53033021904,h3n2,2019_W05,1.84E-06,1.51E-49,1.83E-06,2.05E+37,1.84E-06,1
53033021905,h3n2,2019_W05,0.006427206,0.000564596,0.006426982,0.073017245,0.006427206,5
53033021906,h3n2,2019_W05,2.16E-06,2.48E-50,2.15E-06,1.72E+38,2.16E-06,1
53033022001,h3n2,2019_W05,0.002848874,0.000145942,0.002848752,0.055473832,0.002848874,5
53033022003,h3n2,2019_W05,1.75E-06,1.97E-49,1.75E-06,1.43E+37,1.75E-06,1
53033022005,h3n2,2019_W05,1.66E-06,3.63E-49,1.65E-06,6.96E+36,1.66E-06,1
53033022006,h3n2,2019_W05,1.11E-06,1.52E-47,1.11E-06,7.48E+34,1.11E-06,1
53033022101,h3n2,2019_W05,1.42E-06,1.12E-48,1.42E-06,1.65E+36,1.42E-06,1
53033022102,h3n2,2019_W05,0.002460763,0.000145455,0.002460663,0.041532381,0.002460763,4
53033022201,h3n2,2019_W05,0.004485363,0.000518274,0.004485224,0.038748384,0.004485363,5
53033022202,h3n2,2019_W05,0.002945695,0.000201448,0.002945582,0.042977511,0.002945695,5
53033022203,h3n2,2019_W05,9.74E-07,4.12E-47,9.73E-07,2.13E+34,9.74E-07,1
53033022300,h3n2,2019_W05,9.97E-07,2.53E-47,9.96E-07,3.64E+34,9.97E-07,1
53033022400,h3n2,2019_W05,1.14E-06,1.03E-47,1.14E-06,1.17E+35,1.14E-06,1
53033022500,h3n2,2019_W05,1.21E-06,8.13E-48,1.21E-06,1.67E+35,1.21E-06,1
53033022603,h3n2,2019_W05,1.71E-06,2.93E-49,1.71E-06,9.21E+36,1.71E-06,1
53033022604,h3n2,2019_W05,1.91E-06,9.27E-50,1.91E-06,3.64E+37,1.91E-06,1
53033022605,h3n2,2019_W05,2.37E-06,8.76E-51,2.36E-06,5.88E+38,2.37E-06,1
53033022606,h3n2,2019_W05,2.47E-06,5.25E-51,2.47E-06,1.07E+39,2.47E-06,2
53033022701,h3n2,2019_W05,1.31E-06,3.54E-48,1.31E-06,4.50E+35,1.31E-06,1
53033022702,h3n2,2019_W05,1.59E-06,6.43E-49,1.59E-06,3.62E+36,1.59E-06,1
53033022703,h3n2,2019_W05,0.001543567,3.08E-05,0.00154348,0.076983873,0.001543567,4
53033022801,h3n2,2019_W05,2.05E-06,4.89E-50,2.05E-06,7.92E+37,2.05E-06,1
53033022802,h3n2,2019_W05,0.001640977,3.30E-05,0.001640885,0.081397981,0.001640977,4
53033022803,h3n2,2019_W05,0.00622355,0.000481527,0.006223321,0.080265273,0.00622355,5
53033022901,h3n2,2019_W05,2.03E-06,6.56E-50,2.03E-06,5.78E+37,2.03E-06,1
53033022902,h3n2,2019_W05,0.004341636,0.000192045,0.004341442,0.097897953,0.004341636,5
53033023000,h3n2,2019_W05,0.012350561,0.002309826,0.012350264,0.065945694,0.012350561,5
53033023100,h3n2,2019_W05,0.008849323,0.00088219,0.008849031,0.08859767,0.008849323,5
53033023201,h3n2,2019_W05,1.78E-06,2.60E-49,1.78E-06,1.13E+37,1.78E-06,1
53033023202,h3n2,2019_W05,0.005280826,0.000315237,0.005280613,0.088256158,0.005280826,5
53033023300,h3n2,2019_W05,2.21E-06,2.58E-50,2.20E-06,1.73E+38,2.21E-06,1
53033023401,h3n2,2019_W05,2.61E-06,3.42E-51,2.61E-06,1.83E+39,2.61E-06,2
53033023403,h3n2,2019_W05,2.44E-06,8.65E-51,2.44E-06,6.33E+38,2.44E-06,2
53033023404,h3n2,2019_W05,2.52E-06,6.68E-51,2.52E-06,8.73E+38,2.52E-06,2
53033023500,h3n2,2019_W05,0.006548332,0.000389866,0.006548067,0.109729477,0.006548332,5
53033023601,h3n2,2019_W05,2.16E-06,2.75E-50,2.16E-06,1.57E+38,2.16E-06,1
53033023603,h3n2,2019_W05,1.92E-06,1.10E-49,1.92E-06,3.08E+37,1.92E-06,1
53033023604,h3n2,2019_W05,2.36E-06,1.12E-50,2.35E-06,4.57E+38,2.36E-06,1
53033023700,h3n2,2019_W05,1.83E-06,1.63E-49,1.83E-06,1.89E+37,1.83E-06,1
53033023801,h3n2,2019_W05,2.76E-06,1.44E-51,2.76E-06,4.86E+39,2.76E-06,2
53033023803,h3n2,2019_W05,1.89E-06,1.10E-49,1.89E-06,3.00E+37,1.89E-06,1
53033023804,h3n2,2019_W05,2.26E-06,1.50E-50,2.25E-06,3.12E+38,2.26E-06,1
53033023900,h3n2,2019_W05,1.91E-06,8.30E-50,1.91E-06,4.06E+37,1.91E-06,1
53033024000,h3n2,2019_W05,1.93E-06,7.21E-50,1.93E-06,4.77E+37,1.93E-06,1
53033024100,h3n2,2019_W05,2.10E-06,2.49E-50,2.09E-06,1.62E+38,2.10E-06,1
53033024200,h3n2,2019_W05,1.36E-06,1.89E-48,1.36E-06,9.01E+35,1.36E-06,1
53033024300,h3n2,2019_W05,1.16E-06,9.06E-48,1.16E-06,1.37E+35,1.16E-06,1
53033024400,h3n2,2019_W05,1.96E-06,5.41E-50,1.96E-06,6.55E+37,1.96E-06,1
53033024500,h3n2,2019_W05,1.74E-06,2.12E-49,1.73E-06,1.31E+37,1.74E-06,1
53033024601,h3n2,2019_W05,0.003576335,0.000211209,0.00357619,0.060414025,0.003576335,5
53033024602,h3n2,2019_W05,0.003629789,0.000346451,0.003629667,0.037955008,0.003629789,5
53033024701,h3n2,2019_W05,2.30E-06,1.44E-50,2.30E-06,3.40E+38,2.30E-06,1
53033024702,h3n2,2019_W05,0.00085257,6.67E-06,0.000852511,0.108614379,0.00085257,4
53033024800,h3n2,2019_W05,2.38E-06,1.08E-50,2.38E-06,4.83E+38,2.38E-06,1
53033024901,h3n2,2019_W05,2.34E-06,1.43E-50,2.33E-06,3.51E+38,2.34E-06,1
53033024902,h3n2,2019_W05,2.39E-06,1.13E-50,2.39E-06,4.65E+38,2.39E-06,1
53033024903,h3n2,2019_W05,2.38E-06,1.25E-50,2.37E-06,4.14E+38,2.38E-06,1
53033025001,h3n2,2019_W05,2.20E-06,2.89E-50,2.20E-06,1.54E+38,2.20E-06,1
53033025003,h3n2,2019_W05,2.49E-06,7.31E-51,2.49E-06,7.80E+38,2.49E-06,2
53033025005,h3n2,2019_W05,2.03E-06,7.96E-50,2.03E-06,4.76E+37,2.03E-06,1
53033025006,h3n2,2019_W05,2.33E-06,1.82E-50,2.32E-06,2.74E+38,2.33E-06,1
53033025101,h3n2,2019_W05,0.007851933,0.00060808,0.007851645,0.101173107,0.007851933,5
