GEOID,pathogen,epi_week,latent_field_mean,latent_field_0_025quant,latent_field_0_5quant,latent_field_0_975quant,latent_field_mode,latent_field_quintile
53033009800,h1n1pdm,2019_W13,0.006777713,0.001583929,0.006777572,0.028967021,0.006777713,5
53033009900,h1n1pdm,2019_W13,0.015038626,0.00632641,0.01503844,0.035722773,0.015038627,5
53033010001,h1n1pdm,2019_W13,0.002804086,0.000573967,0.002804023,0.013681063,0.002804089,4
53033010002,h1n1pdm,2019_W13,0.001051779,6.70E-05,0.001051738,0.016463838,0.00105178,4
53033010100,h1n1pdm,2019_W13,0.002627302,0.000516086,0.002627241,0.013356965,0.002627302,4
53033010200,h1n1pdm,2019_W13,0.005572929,0.001295743,0.005572812,0.023939732,0.005572929,5
53033010300,h1n1pdm,2019_W13,0.000568679,1.62E-05,0.000568651,0.019876558,0.00056868,4
53033010401,h1n1pdm,2019_W13,0.006722131,0.00204014,0.006722016,0.02212696,0.006722131,5
53033010402,h1n1pdm,2019_W13,0.004077186,0.000804351,0.004077092,0.02063894,0.004077187,5
53033010500,h1n1pdm,2019_W13,0.002536393,0.000326184,0.002536318,0.019689155,0.002536393,4
53033010600,h1n1pdm,2019_W13,0.012543544,0.004778811,0.01254337,0.032898104,0.012543544,5
53033010701,h1n1pdm,2019_W13,0.007282724,0.002175224,0.007282598,0.024358234,0.007282724,5
53033010702,h1n1pdm,2019_W13,0.001452763,0.000134851,0.001452713,0.01561972,0.001452763,4
53033010800,h1n1pdm,2019_W13,0.008209818,0.002311796,0.008209669,0.02912448,0.008209818,5
53033010900,h1n1pdm,2019_W13,0.012540102,0.004878389,0.012539933,0.032209469,0.012540103,5
53033011001,h1n1pdm,2019_W13,0.001973567,0.000172459,0.001973498,0.022538952,0.001973567,4
53033011002,h1n1pdm,2019_W13,0.004624562,0.000776419,0.004624444,0.027504169,0.004624562,5
53033011101,h1n1pdm,2019_W13,0.008328237,0.002925825,0.008328112,0.023685288,0.008328237,5
53033011102,h1n1pdm,2019_W13,0.005360557,0.001461926,0.005360457,0.019634671,0.005360557,5
53033011200,h1n1pdm,2019_W13,0.000895677,2.56E-05,0.000895631,0.031260077,0.000895677,4
53033011300,h1n1pdm,2019_W13,4.47E-06,1.13E-26,4.47E-06,1.70117E+15,4.47E-06,2
53033011401,h1n1pdm,2019_W13,0.004974311,0.001035521,0.004974199,0.023863712,0.004974311,5
53033011402,h1n1pdm,2019_W13,0.005613849,0.001309601,0.005613732,0.024035605,0.005613849,5
53033011500,h1n1pdm,2019_W13,0.001944049,0.000125073,0.001943973,0.030147839,0.001944049,4
53033011600,h1n1pdm,2019_W13,0.008083032,0.00232442,0.008082887,0.028079036,0.008083032,5
53033011700,h1n1pdm,2019_W13,0.004737961,0.001078778,0.00473786,0.020783297,0.004737961,5
53033011800,h1n1pdm,2019_W13,0.006235052,0.002065782,0.006234953,0.018801623,0.006235052,5
53033011900,h1n1pdm,2019_W13,0.016397022,0.007180989,0.016396827,0.037415058,0.016397022,5
53033012000,h1n1pdm,2019_W13,0.020087282,0.007912287,0.020087014,0.05095686,0.020087282,5
53033012100,h1n1pdm,2019_W13,0.009108439,0.003035378,0.009108296,0.027307182,0.00910844,5
53033020100,h1n1pdm,2019_W13,7.47E-06,1.00E-27,7.46E-06,5.32874E+16,7.47E-06,2
53033020200,h1n1pdm,2019_W13,0.00685308,0.000598884,0.00685284,0.078261025,0.00685308,5
53033020300,h1n1pdm,2019_W13,0.008568997,0.000969646,0.008568729,0.075588722,0.008568997,5
53033020401,h1n1pdm,2019_W13,8.96E-06,3.79E-28,8.95E-06,2.02745E+17,8.96E-06,3
53033020402,h1n1pdm,2019_W13,1.06E-05,1.36E-28,1.06E-05,7.94448E+17,1.06E-05,3
53033020500,h1n1pdm,2019_W13,0.007685907,0.000852096,0.007685665,0.069199793,0.007685907,5
53033020600,h1n1pdm,2019_W13,0.007155293,0.000625888,0.007155043,0.081634737,0.007155294,5
53033020700,h1n1pdm,2019_W13,9.44E-06,2.83E-28,9.43E-06,3.01262E+17,9.44E-06,3
53033020800,h1n1pdm,2019_W13,9.45E-06,2.71E-28,9.44E-06,3.15823E+17,9.45E-06,3
53033020900,h1n1pdm,2019_W13,0.00072919,6.29E-06,0.000729141,0.084148137,0.000729191,4
53033021000,h1n1pdm,2019_W13,8.04E-06,6.79E-28,8.03E-06,9.11449E+16,8.04E-06,3
53033021100,h1n1pdm,2019_W13,6.86E-06,1.57E-27,6.85E-06,2.87762E+16,6.86E-06,2
53033021300,h1n1pdm,2019_W13,7.27E-06,1.16E-27,7.27E-06,4.37491E+16,7.27E-06,2
53033021400,h1n1pdm,2019_W13,8.55E-06,4.92E-28,8.54E-06,1.42304E+17,8.55E-06,3
53033021500,h1n1pdm,2019_W13,9.52E-06,2.77E-28,9.51E-06,3.12649E+17,9.52E-06,3
53033021600,h1n1pdm,2019_W13,5.93E-06,3.12E-27,5.93E-06,1.0815E+16,5.93E-06,2
53033021700,h1n1pdm,2019_W13,0.003687861,0.000239609,0.003687717,0.056631124,0.003687861,5
53033021802,h1n1pdm,2019_W13,0.012823425,0.002162013,0.012823098,0.075945935,0.012823425,5
53033021803,h1n1pdm,2019_W13,7.37E-06,1.07E-27,7.36E-06,4.87037E+16,7.37E-06,2
53033021804,h1n1pdm,2019_W13,7.23E-06,1.17E-27,7.23E-06,4.26999E+16,7.23E-06,2
53033021903,h1n1pdm,2019_W13,8.70E-06,4.42E-28,8.69E-06,1.63963E+17,8.70E-06,3
53033021904,h1n1pdm,2019_W13,8.23E-06,6.09E-28,8.23E-06,1.06626E+17,8.23E-06,3
53033021905,h1n1pdm,2019_W13,0.024439778,0.0070763,0.024439343,0.084321644,0.024439778,5
53033021906,h1n1pdm,2019_W13,0.008949161,0.001152886,0.008948898,0.069348235,0.008949161,5
53033022001,h1n1pdm,2019_W13,0.001488972,3.16E-05,0.001488891,0.07003332,0.001488974,4
53033022003,h1n1pdm,2019_W13,0.004042621,0.000223699,0.004042453,0.072880751,0.004042621,5
53033022005,h1n1pdm,2019_W13,7.81E-06,8.02E-28,7.80E-06,7.29324E+16,7.81E-06,2
53033022006,h1n1pdm,2019_W13,0.00682176,0.001165522,0.006821587,0.039868678,0.00682176,5
53033022101,h1n1pdm,2019_W13,0.00564506,0.00072965,0.005644894,0.043599458,0.00564506,5
53033022102,h1n1pdm,2019_W13,5.64E-06,4.04E-27,5.63E-06,7.5586E+15,5.64E-06,2
53033022201,h1n1pdm,2019_W13,0.013244079,0.004064523,0.013243855,0.043112761,0.013244079,5
53033022202,h1n1pdm,2019_W13,0.004567126,0.000594556,0.004566993,0.035023064,0.004567126,5
53033022203,h1n1pdm,2019_W13,4.58E-06,1.01E-26,4.58E-06,1.98835E+15,4.58E-06,2
53033022300,h1n1pdm,2019_W13,0.007537385,0.001776396,0.007537229,0.031943153,0.007537385,5
53033022400,h1n1pdm,2019_W13,5.65E-06,4.00E-27,5.64E-06,7.6569E+15,5.65E-06,2
53033022500,h1n1pdm,2019_W13,0.00369571,0.000271718,0.003695572,0.050157059,0.003695711,5
53033022603,h1n1pdm,2019_W13,0.005013271,0.000367782,0.005013084,0.068187585,0.005013272,5
53033022604,h1n1pdm,2019_W13,8.86E-06,4.01E-28,8.85E-06,1.8719E+17,8.86E-06,3
53033022605,h1n1pdm,2019_W13,0.002494535,5.27E-05,0.002494397,0.117662249,0.002494537,4
53033022606,h1n1pdm,2019_W13,1.05E-05,1.52E-28,1.05E-05,6.9259E+17,1.05E-05,3
53033022701,h1n1pdm,2019_W13,0.003764435,0.000276301,0.003764294,0.051176457,0.003764435,5
53033022702,h1n1pdm,2019_W13,8.14E-06,6.50E-28,8.13E-06,9.75827E+16,8.14E-06,3
53033022703,h1n1pdm,2019_W13,8.65E-06,4.63E-28,8.65E-06,1.55144E+17,8.65E-06,3
53033022801,h1n1pdm,2019_W13,8.71E-06,4.47E-28,8.71E-06,1.62526E+17,8.71E-06,3
53033022802,h1n1pdm,2019_W13,8.58E-06,4.88E-28,8.57E-06,1.44452E+17,8.58E-06,3
53033022803,h1n1pdm,2019_W13,0.016586869,0.003890788,0.016586524,0.07062617,0.016586869,5
53033022901,h1n1pdm,2019_W13,8.45E-06,5.16E-28,8.44E-06,1.32588E+17,8.45E-06,3
53033022902,h1n1pdm,2019_W13,9.56E-06,2.60E-28,9.55E-06,3.36573E+17,9.56E-06,3
53033023000,h1n1pdm,2019_W13,0.009254299,0.001463053,0.009254055,0.058446499,0.0092543,5
53033023100,h1n1pdm,2019_W13,8.83E-06,4.15E-28,8.83E-06,1.80249E+17,8.83E-06,3
53033023201,h1n1pdm,2019_W13,7.47E-06,1.02E-27,7.46E-06,5.256E+16,7.47E-06,2
53033023202,h1n1pdm,2019_W13,8.96E-06,3.67E-28,8.96E-06,2.09661E+17,8.96E-06,3
53033023300,h1n1pdm,2019_W13,0.004301447,0.000194799,0.004301257,0.094737221,0.004301449,5
53033023401,h1n1pdm,2019_W13,1.06E-05,1.38E-28,1.06E-05,7.87016E+17,1.06E-05,3
53033023403,h1n1pdm,2019_W13,1.00E-05,1.99E-28,1.00E-05,4.83161E+17,1.00E-05,3
53033023404,h1n1pdm,2019_W13,1.04E-05,1.64E-28,1.03E-05,6.26914E+17,1.04E-05,3
53033023500,h1n1pdm,2019_W13,1.04E-05,1.57E-28,1.04E-05,6.61459E+17,1.04E-05,3
53033023601,h1n1pdm,2019_W13,9.16E-06,3.37E-28,9.15E-06,2.38435E+17,9.16E-06,3
53033023603,h1n1pdm,2019_W13,8.20E-06,6.12E-28,8.20E-06,1.05282E+17,8.20E-06,3
53033023604,h1n1pdm,2019_W13,9.68E-06,2.44E-28,9.67E-06,3.68304E+17,9.68E-06,3
53033023700,h1n1pdm,2019_W13,0.007364029,0.00094837,0.007363812,0.05708345,0.007364029,5
53033023801,h1n1pdm,2019_W13,1.15E-05,8.63E-29,1.15E-05,1.45565E+18,1.15E-05,3
53033023803,h1n1pdm,2019_W13,0.00639761,0.000597365,0.006397393,0.068381166,0.00639761,5
53033023804,h1n1pdm,2019_W13,9.60E-06,2.54E-28,9.59E-06,3.47641E+17,9.60E-06,3
53033023900,h1n1pdm,2019_W13,0.007538964,0.000970472,0.007538742,0.058465189,0.007538964,5
53033024000,h1n1pdm,2019_W13,8.65E-06,4.57E-28,8.65E-06,1.56953E+17,8.65E-06,3
53033024100,h1n1pdm,2019_W13,9.44E-06,2.74E-28,9.44E-06,3.11828E+17,9.44E-06,3
53033024200,h1n1pdm,2019_W13,0.010515484,0.002313432,0.010515255,0.047736765,0.010515484,5
53033024300,h1n1pdm,2019_W13,0.003610487,0.000317627,0.003610361,0.0409575,0.003610487,5
53033024400,h1n1pdm,2019_W13,9.09E-06,3.41E-28,9.08E-06,2.31888E+17,9.09E-06,3
53033024500,h1n1pdm,2019_W13,7.74E-06,8.48E-28,7.74E-06,6.7825E+16,7.74E-06,2
53033024601,h1n1pdm,2019_W13,0.012228241,0.002561976,0.012227967,0.058288982,0.012228241,5
53033024602,h1n1pdm,2019_W13,0.004902424,0.000632405,0.00490228,0.037938874,0.004902424,5
53033024701,h1n1pdm,2019_W13,9.64E-06,3.10E-28,9.64E-06,2.87331E+17,9.64E-06,3
53033024702,h1n1pdm,2019_W13,9.39E-06,3.18E-28,9.38E-06,2.65736E+17,9.39E-06,3
53033024800,h1n1pdm,2019_W13,0.00098241,8.47E-06,0.000982343,0.11346726,0.000982411,4
53033024901,h1n1pdm,2019_W13,9.79E-06,2.27E-28,9.78E-06,4.03404E+17,9.79E-06,3
53033024902,h1n1pdm,2019_W13,0.002498648,5.27E-05,0.002498511,0.118077918,0.002498651,4
53033024903,h1n1pdm,2019_W13,9.80E-06,2.27E-28,9.79E-06,4.04773E+17,9.80E-06,3
53033025001,h1n1pdm,2019_W13,0.019150799,0.004518582,0.019150403,0.081067772,0.019150799,5
53033025003,h1n1pdm,2019_W13,1.03E-05,2.28E-28,1.03E-05,4.46234E+17,1.03E-05,3
53033025005,h1n1pdm,2019_W13,0.010473706,0.001473146,0.010473412,0.074343663,0.010473708,5
53033025006,h1n1pdm,2019_W13,9.56E-06,2.59E-28,9.56E-06,3.37527E+17,9.56E-06,3
53033025101,h1n1pdm,2019_W13,1.00E-05,2.00E-28,1.00E-05,4.79817E+17,1.00E-05,3
53033025102,h1n1pdm,2019_W13,7.27E-06,1.17E-27,7.27E-06,4.32669E+16,7.27E-06,2
53033025200,h1n1pdm,2019_W13,0.003273445,9.34E-05,0.003273278,0.114361502,0.003273446,4
53033025301,h1n1pdm,2019_W13,0.005784014,0.000507149,0.005783812,0.065832577,0.005784014,5
53033025302,h1n1pdm,2019_W13,0.000943752,1.27E-05,0.000943694,0.069903976,0.000943753,4
53033025400,h1n1pdm,2019_W13,1.16E-05,7.65E-29,1.16E-05,1.69685E+18,1.16E-05,3
53033025500,h1n1pdm,2019_W13,8.45E-06,5.28E-28,8.45E-06,1.29576E+17,8.45E-06,3
53033025601,h1n1pdm,2019_W13,9.08E-06,3.52E-28,9.07E-06,2.24373E+17,9.08E-06,3
53033025602,h1n1pdm,2019_W13,9.06E-06,3.55E-28,9.05E-06,2.21563E+17,9.06E-06,3
53033025701,h1n1pdm,2019_W13,0.013985454,0.002364948,0.013985097,0.082582372,0.013985454,5
53033025702,h1n1pdm,2019_W13,9.98E-06,2.07E-28,9.97E-06,4.61285E+17,9.98E-06,3
53033025803,h1n1pdm,2019_W13,1.08E-05,1.23E-28,1.08E-05,9.03792E+17,1.08E-05,3
53033025804,h1n1pdm,2019_W13,9.56E-06,2.63E-28,9.55E-06,3.32073E+17,9.56E-06,3
53033025805,h1n1pdm,2019_W13,0.008416592,0.000954115,0.008416329,0.074110997,0.008416592,5
53033025806,h1n1pdm,2019_W13,1.01E-05,1.91E-28,1.01E-05,5.10516E+17,1.01E-05,3
53033026001,h1n1pdm,2019_W13,0.012038528,0.004547586,0.012038359,0.031842925,0.012038528,5
53033026002,h1n1pdm,2019_W13,7.34E-06,1.09E-27,7.33E-06,4.73844E+16,7.34E-06,2
53033026100,h1n1pdm,2019_W13,0.007237331,0.000822195,0.007237106,0.063590698,0.007237332,5
53033026200,h1n1pdm,2019_W13,8.34E-06,8.62E-28,8.34E-06,7.73783E+16,8.34E-06,3
53033026300,h1n1pdm,2019_W13,0.013197127,0.003092642,0.013196852,0.056247498,0.013197127,5
53033026400,h1n1pdm,2019_W13,0.010119889,0.002757285,0.010119701,0.037102099,0.01011989,5
53033026500,h1n1pdm,2019_W13,0.001576193,7.13E-05,0.001576123,0.034759401,0.001576193,4
53033026600,h1n1pdm,2019_W13,0.0107938,0.0024671,0.010793571,0.047165783,0.0107938,5
53033026700,h1n1pdm,2019_W13,7.79E-06,8.24E-28,7.78E-06,7.05608E+16,7.79E-06,2
53033026801,h1n1pdm,2019_W13,0.005804838,0.000423696,0.00580462,0.079355511,0.005804838,5
53033026802,h1n1pdm,2019_W13,0.005283629,0.000340376,0.005283421,0.081829782,0.005283629,5
53033027000,h1n1pdm,2019_W13,0.005080283,0.000327162,0.005080084,0.078708017,0.005080284,5
53033027100,h1n1pdm,2019_W13,0.008245415,0.000829874,0.008245144,0.081767483,0.008245417,5
53033027200,h1n1pdm,2019_W13,0.008777816,0.000819296,0.008777517,0.093858249,0.008777816,5
53033027300,h1n1pdm,2019_W13,1.13E-05,9.46E-29,1.13E-05,1.29122E+18,1.13E-05,3
53033027400,h1n1pdm,2019_W13,0.003525288,0.000109337,0.003525113,0.11333452,0.00352529,4
53033027500,h1n1pdm,2019_W13,8.68E-06,4.53E-28,8.67E-06,1.59453E+17,8.68E-06,3
53033027600,h1n1pdm,2019_W13,1.04E-05,1.57E-28,1.04E-05,6.58038E+17,1.04E-05,3
53033027701,h1n1pdm,2019_W13,0.00057116,4.21E-06,0.000571119,0.077129261,0.00057116,4
53033027702,h1n1pdm,2019_W13,0.000489153,3.61E-06,0.000489119,0.066038317,0.000489153,4
53033027800,h1n1pdm,2019_W13,1.02E-05,1.69E-28,1.02E-05,5.94207E+17,1.02E-05,3
53033027900,h1n1pdm,2019_W13,1.05E-05,1.52E-28,1.04E-05,6.86255E+17,1.05E-05,3
53033028000,h1n1pdm,2019_W13,0.005716972,0.000313577,0.005716734,0.103976648,0.005716972,5
53033028100,h1n1pdm,2019_W13,1.31E-05,3.52E-29,1.31E-05,4.66195E+18,1.31E-05,3
53033028200,h1n1pdm,2019_W13,1.14E-05,8.95E-29,1.14E-05,1.39277E+18,1.14E-05,3
53033028300,h1n1pdm,2019_W13,9.60E-06,2.54E-28,9.59E-06,3.47128E+17,9.60E-06,3
53033028402,h1n1pdm,2019_W13,1.03E-05,1.67E-28,1.03E-05,6.0908E+17,1.03E-05,3
53033028403,h1n1pdm,2019_W13,1.16E-05,7.68E-29,1.16E-05,1.68369E+18,1.16E-05,3
53033028500,h1n1pdm,2019_W13,0.008164491,0.001049515,0.008164251,0.063405357,0.008164491,5
53033028600,h1n1pdm,2019_W13,0.009949013,0.001278585,0.00994872,0.077283501,0.009949013,5
53033028700,h1n1pdm,2019_W13,1.05E-05,1.42E-28,1.05E-05,7.51416E+17,1.05E-05,3
53033028801,h1n1pdm,2019_W13,9.73E-06,2.35E-28,9.72E-06,3.86025E+17,9.73E-06,3
53033028802,h1n1pdm,2019_W13,1.01E-05,1.88E-28,1.01E-05,5.20811E+17,1.01E-05,3
53033028901,h1n1pdm,2019_W13,0.002132341,3.02E-05,0.002132212,0.149982615,0.002132345,4
53033028902,h1n1pdm,2019_W13,0.009177513,0.001015584,0.009177224,0.082782106,0.009177514,5
53033029001,h1n1pdm,2019_W13,0.009512612,0.001077506,0.009512315,0.083828259,0.009512613,5
53033029003,h1n1pdm,2019_W13,0.008269529,0.000915864,0.008269268,0.074530315,0.008269529,5
53033029004,h1n1pdm,2019_W13,0.007528741,0.000483246,0.007528445,0.117025595,0.007528742,5
53033029101,h1n1pdm,2019_W13,0.007818031,0.000683268,0.007817758,0.089273014,0.007818032,5
53033029102,h1n1pdm,2019_W13,1.05E-05,1.51E-28,1.05E-05,6.97924E+17,1.05E-05,3
53033029203,h1n1pdm,2019_W13,1.00E-05,1.95E-28,1.00E-05,4.92282E+17,1.00E-05,3
53033029204,h1n1pdm,2019_W13,0.006930853,0.000505644,0.006930593,0.094793729,0.006930853,5
53033029205,h1n1pdm,2019_W13,0.006876461,0.00044244,0.006876191,0.106630363,0.006876462,5
53033029206,h1n1pdm,2019_W13,1.06E-05,3.43E-28,1.05E-05,3.10541E+17,1.06E-05,3
53033029303,h1n1pdm,2019_W13,1.03E-05,1.64E-28,1.03E-05,6.21336E+17,1.03E-05,3
53033029304,h1n1pdm,2019_W13,8.14E-06,6.45E-28,8.13E-06,9.82678E+16,8.14E-06,3
53033029305,h1n1pdm,2019_W13,0.030049703,0.008120676,0.030049139,0.111074397,0.030049703,5
53033029306,h1n1pdm,2019_W13,0.010630628,0.001178864,0.010630293,0.09568789,0.010630628,5
53033029307,h1n1pdm,2019_W13,1.02E-05,1.84E-28,1.02E-05,5.37625E+17,1.02E-05,3
53033029403,h1n1pdm,2019_W13,0.006457833,0.0004165,0.00645758,0.099899868,0.006457834,5
53033029405,h1n1pdm,2019_W13,0.004285032,0.000122239,0.004284813,0.149765119,0.004285033,5
53033029406,h1n1pdm,2019_W13,9.93E-06,2.08E-28,9.92E-06,4.54691E+17,9.93E-06,3
53033029407,h1n1pdm,2019_W13,0.008429681,0.001138485,0.008429439,0.062311671,0.008429681,5
53033029408,h1n1pdm,2019_W13,1.08E-05,1.23E-28,1.08E-05,9.14516E+17,1.08E-05,3
53033029502,h1n1pdm,2019_W13,0.008602712,0.000976894,0.008602444,0.075619726,0.008602713,5
53033029503,h1n1pdm,2019_W13,0.007084803,0.000911898,0.007084595,0.054949796,0.007084803,5
53033029504,h1n1pdm,2019_W13,1.02E-05,1.84E-28,1.02E-05,5.37599E+17,1.02E-05,3
53033029601,h1n1pdm,2019_W13,9.19E-06,3.40E-28,9.18E-06,2.37947E+17,9.19E-06,3
53033029602,h1n1pdm,2019_W13,9.88E-06,2.16E-28,9.87E-06,4.33063E+17,9.88E-06,3
53033029700,h1n1pdm,2019_W13,0.010360938,0.001333652,0.010360634,0.080354916,0.010360938,5
53033029801,h1n1pdm,2019_W13,1.13E-05,2.35E-28,1.12E-05,5.15763E+17,1.13E-05,3
53033029802,h1n1pdm,2019_W13,0.008891088,0.000777298,0.008890777,0.101493638,0.008891088,5
53033029901,h1n1pdm,2019_W13,0.023905354,0.005210423,0.023904832,0.109538094,0.023905354,5
53033029902,h1n1pdm,2019_W13,1.02E-05,1.79E-28,1.02E-05,5.57733E+17,1.02E-05,3
53033030003,h1n1pdm,2019_W13,9.12E-06,9.28E-28,9.12E-06,8.59661E+16,9.12E-06,3
53033030004,h1n1pdm,2019_W13,0.008047436,0.000705109,0.008047156,0.091659205,0.008047437,5
53033030005,h1n1pdm,2019_W13,0.004734422,0.000214596,0.004734212,0.104181326,0.004734423,5
53033030006,h1n1pdm,2019_W13,1.21E-05,6.20E-29,1.21E-05,2.25435E+18,1.21E-05,3
53033030100,h1n1pdm,2019_W13,1.03E-05,1.68E-28,1.03E-05,5.99825E+17,1.03E-05,3
53033030201,h1n1pdm,2019_W13,0.005492294,0.000301472,0.005492066,0.09981782,0.005492295,5
53033030202,h1n1pdm,2019_W13,0.008113115,0.001095664,0.008112882,0.059975281,0.008113115,5
53033030304,h1n1pdm,2019_W13,9.60E-06,2.57E-28,9.59E-06,3.43471E+17,9.60E-06,3
53033030305,h1n1pdm,2019_W13,0.007072645,0.000632649,0.0070724,0.078908834,0.007072646,5
53033030306,h1n1pdm,2019_W13,1.20E-05,6.39E-29,1.19E-05,2.13862E+18,1.20E-05,3
53033030308,h1n1pdm,2019_W13,0.008578625,0.000971645,0.008578357,0.075602853,0.008578625,5
53033030309,h1n1pdm,2019_W13,9.11E-06,3.42E-28,9.11E-06,2.32345E+17,9.11E-06,3
53033030310,h1n1pdm,2019_W13,9.99E-06,2.02E-28,9.98E-06,4.73516E+17,9.99E-06,3
53033030311,h1n1pdm,2019_W13,0.00895171,0.001151385,0.008951447,0.0694781,0.00895171,5
53033030312,h1n1pdm,2019_W13,8.75E-06,4.36E-28,8.74E-06,1.6842E+17,8.75E-06,3
53033030313,h1n1pdm,2019_W13,0.001183048,1.68E-05,0.001182977,0.082883749,0.00118305,4
53033030314,h1n1pdm,2019_W13,1.13E-05,9.32E-29,1.13E-05,1.32143E+18,1.13E-05,3
53033030401,h1n1pdm,2019_W13,1.09E-05,1.28E-28,1.09E-05,8.90289E+17,1.09E-05,3
53033030403,h1n1pdm,2019_W13,0.000691596,4.05E-06,0.000691546,0.117478237,0.000691598,4
53033030404,h1n1pdm,2019_W13,0.011684316,0.001569334,0.011683979,0.086848734,0.011684316,5
53033030501,h1n1pdm,2019_W13,0.001643415,2.21E-05,0.001643314,0.122038825,0.001643416,4
53033030503,h1n1pdm,2019_W13,1.18E-05,7.06E-29,1.18E-05,1.90048E+18,1.18E-05,3
53033030504,h1n1pdm,2019_W13,9.97E-06,2.04E-28,9.96E-06,4.65691E+17,9.97E-06,3
53033030600,h1n1pdm,2019_W13,0.008342426,0.001073008,0.008342181,0.06474978,0.008342426,5
53033030700,h1n1pdm,2019_W13,1.07E-05,1.33E-28,1.07E-05,8.25796E+17,1.07E-05,3
53033030801,h1n1pdm,2019_W13,9.15E-06,3.79E-28,9.14E-06,2.11414E+17,9.15E-06,3
53033030802,h1n1pdm,2019_W13,1.06E-05,1.34E-28,1.06E-05,8.07446E+17,1.06E-05,3
53033030901,h1n1pdm,2019_W13,1.08E-05,1.26E-28,1.07E-05,8.81233E+17,1.08E-05,3
53033030902,h1n1pdm,2019_W13,9.99E-06,2.05E-28,9.98E-06,4.65226E+17,9.99E-06,3
53033031000,h1n1pdm,2019_W13,1.07E-05,1.29E-28,1.07E-05,8.55609E+17,1.07E-05,3
53033031100,h1n1pdm,2019_W13,0.009160342,0.001016696,0.009160053,0.082382618,0.009160342,5
53033031202,h1n1pdm,2019_W13,0.010979516,0.00168945,0.010979222,0.071243079,0.010979517,5
53033031204,h1n1pdm,2019_W13,0.017952396,0.00375586,0.017951993,0.085697561,0.017952396,5
53033031205,h1n1pdm,2019_W13,1.08E-05,1.26E-28,1.08E-05,8.85121E+17,1.08E-05,3
53033031206,h1n1pdm,2019_W13,0.008014921,0.000749004,0.008014649,0.085596338,0.008014921,5
53033031301,h1n1pdm,2019_W13,1.00E-05,1.89E-28,1.00E-05,5.10698E+17,1.00E-05,3
53033031302,h1n1pdm,2019_W13,1.21E-05,5.88E-29,1.21E-05,2.38784E+18,1.21E-05,3
53033031400,h1n1pdm,2019_W13,0.00574525,0.000315475,0.005745011,0.104376233,0.00574525,5
53033031501,h1n1pdm,2019_W13,8.69E-06,4.39E-28,8.69E-06,1.64935E+17,8.69E-06,3
53033031502,h1n1pdm,2019_W13,0.003020296,8.63E-05,0.003020142,0.105338271,0.003020296,4
53033031601,h1n1pdm,2019_W13,0.007621755,0.000710873,0.007621496,0.081556412,0.007621755,5
53033031603,h1n1pdm,2019_W13,1.02E-05,1.81E-28,1.02E-05,5.48599E+17,1.02E-05,3
53033031604,h1n1pdm,2019_W13,0.026245289,0.006198971,0.026244746,0.110983912,0.02624529,5
53033031605,h1n1pdm,2019_W13,1.10E-05,1.14E-28,1.10E-05,1.01408E+18,1.10E-05,3
53033031703,h1n1pdm,2019_W13,8.77E-06,4.35E-28,8.77E-06,1.69528E+17,8.77E-06,3
53033031704,h1n1pdm,2019_W13,9.55E-06,2.90E-28,9.54E-06,3.01278E+17,9.55E-06,3
53033031705,h1n1pdm,2019_W13,0.005287179,0.000211394,0.005286935,0.131883014,0.00528718,5
53033031706,h1n1pdm,2019_W13,1.05E-05,1.54E-28,1.05E-05,6.7805E+17,1.05E-05,3
53033031800,h1n1pdm,2019_W13,0.008846506,0.001005303,0.008846231,0.077706667,0.008846507,5
53033031903,h1n1pdm,2019_W13,0.00992193,0.001335438,0.009921644,0.073593902,0.00992193,5
53033031904,h1n1pdm,2019_W13,9.35E-06,3.04E-28,9.34E-06,2.75015E+17,9.35E-06,3
53033031906,h1n1pdm,2019_W13,8.93E-06,3.92E-28,8.92E-06,1.94721E+17,8.93E-06,3
53033031907,h1n1pdm,2019_W13,0.003246922,0.000100824,0.003246761,0.104260259,0.003246924,4
53033031908,h1n1pdm,2019_W13,0.030577933,0.009032484,0.030577399,0.103411083,0.030577933,5
53033031909,h1n1pdm,2019_W13,7.81E-06,8.04E-28,7.80E-06,7.2708E+16,7.81E-06,2
53033032002,h1n1pdm,2019_W13,0.006444787,0.000510878,0.006444553,0.081129832,0.006444788,5
53033032003,h1n1pdm,2019_W13,0.013204281,0.002034852,0.013203927,0.08554976,0.013204282,5
53033032005,h1n1pdm,2019_W13,1.11E-05,1.09E-28,1.11E-05,1.07897E+18,1.11E-05,3
53033032006,h1n1pdm,2019_W13,0.0072332,0.00067565,0.007232954,0.077282302,0.0072332,5
53033032007,h1n1pdm,2019_W13,1.04E-05,1.66E-28,1.04E-05,6.26422E+17,1.04E-05,3
53033032008,h1n1pdm,2019_W13,1.13E-05,9.30E-29,1.13E-05,1.30918E+18,1.13E-05,3
53033032010,h1n1pdm,2019_W13,1.02E-05,1.85E-28,1.01E-05,5.34612E+17,1.02E-05,3
53033032011,h1n1pdm,2019_W13,0.017599957,0.004140179,0.017599591,0.074727341,0.017599957,5
53033032102,h1n1pdm,2019_W13,1.06E-05,2.50E-28,1.05E-05,4.26069E+17,1.06E-05,3
53033032103,h1n1pdm,2019_W13,0.015132956,0.002382661,0.015132555,0.095965536,0.015132957,5
53033032104,h1n1pdm,2019_W13,0.004253048,0.000170018,0.004252852,0.106105977,0.004253049,5
